"Organisation","Full Name","Post Title","Office Tel"
"Architectural Services Department","Mrs. LAM YU Ka Wai, Sylvia, JP","Dir of Architectural Services","2867 3601"
"Architectural Services Department","Ms. HO Wing Yin, Winnie, JP","Dep Dir of Architectural Services","2867 3603"
""
"Organisation","Service Name","Office Tel"
"Architectural Services Department","General Enquiries","2867 3628"
""
"Organisation","Department","Full Name","Post Title","Office Tel"
"Architectural Services Department","Building Services Branch,Division 1","Mr. WONG Wai Lim","Sr Tech Offr(BS)/1C/1","2867 4078"
"Architectural Services Department","Building Services Branch,Division 1","Mr. CHOI Yiu Tung","Sr Tech Offr(EM)/1A/3","2867 3875"
"Architectural Services Department","Building Services Branch,Division 2","Mr. LEUNG Wing Hong, Lincoln","Ch Bldg Services Engr/2","2867 3922"
"Architectural Services Department","Building Services Branch,Division 2","Ms. KWOK Ming Lo","Sr Bldg Services Engr/2B","2867 3668"
"Architectural Services Department","Building Services Branch,Division 2","Mr. CHU Yim Kwong","Sr Bldg Services Engr/M1","2867 4057"
"Architectural Services Department","Building Services Branch,Division 2","Ms. HO Kit Yee, Kitty","Sr Bldg Services Engr/2M","2867 3962"
"Architectural Services Department","Building Services Branch,Division 2","Mr. CHIANG Chi Keung, Max","Sr Electrical and Mechanical Engr/2A","2867 3485"
"Architectural Services Department","Building Services Branch,Division 2","Mr. CHAN Hon Hung, Chris","Bldg Services Engr/2A/1","2867 4162"
"Architectural Services Department","Building Services Branch,Division 2","Mr. WONG Kwan Ho","Bldg Services Engr/2A/2","2867 2852"
"Architectural Services Department","Building Services Branch,Division 2","Mr. CHAN Hon Hung, Chris","Bldg Services Engr/2A/3","2867 4162"
"Architectural Services Department","Building Services Branch,Division 2","Ms. KWOK Ming Lo","Bldg Services Engr/2B/2","2867 3668"
"Architectural Services Department","Building Services Branch,Division 2","Miss LO Chung Yun, Juan","Bldg Services Engr/2B/3","2867 3484"
"Architectural Services Department","Building Services Branch,Division 2","Miss LO Cho Hang","Bldg Services Engr/2B/4","2867 4161"
"Architectural Services Department","Building Services Branch,Division 2","Mr. LEUNG Shing Chi","Bldg Services Engr/2B/6","2867 3495"
"Architectural Services Department","Building Services Branch,Division 2","Mr. MAK Yiu Sing, Joseph","Bldg Services Engr/M1","2867 4057"
"Architectural Services Department","Building Services Branch,Division 2","Mr. YUEN Kwong Lam, Raymond","Electrical and Mechanical Engr/2A/5","2867 4018"
"Architectural Services Department","Building Services Branch,Division 2","Mr. WONG Kin Chung","Prin Tech Offr(BS)/2","2867 3728"
"Architectural Services Department","Building Services Branch,Division 2","Mr. LAW Mo, Ricky","Sr Tech Offr(BS)/2A/1","2867 3500"
"Architectural Services Department","Building Services Branch,Division 2","Mr. LAU Kam Fai","Sr Tech Offr(BS)/2A/2","2867 3491"
"Architectural Services Department","Building Services Branch,Division 2","Mr. TAN Teik Seen, Dickson","Sr Tech Offr(BS)/2B/1","2867 3501"
"Architectural Services Department","Building Services Branch,Division 2","Mr. CHAN Chak Leung","Sr Tech Offr(BS)/2B/2",""
"Architectural Services Department","Building Services Branch,Division 2","Mr. LEE Wai Piu, Bill","Sr Tech Offr(BS)/2B/4","2867 3504"
"Architectural Services Department","Building Services Branch,Division 2","Mr. CHAN Chi Shing","Sr Tech Offr(EM)/2A/3","2867 3504"
"Architectural Services Department","Building Services Branch,Division 3","Mr. HO Kwok Fu","Ch Bldg Services Engr/3","2867 3933"
"Architectural Services Department","Building Services Branch,Division 3","Mr. FUNG Tat Yin, Douglas","Sr Bldg Services Engr/3A","2867 4053"
"Architectural Services Department","Building Services Branch,Division 3","Miss LAU Oi Wing, Judy","Sr Bldg Services Engr/3B","2867 4063"
"Architectural Services Department","Building Services Branch,Division 3","Ms. LAU Pui Ling, Iris","Bldg Services Engr/3A/2","2867 5799"
"Architectural Services Department","Building Services Branch,Division 3","Mr. TAM Wing Hon, Kelvin","Bldg Services Engr/3A/5","2867 4059"
"Architectural Services Department","Building Services Branch,Division 3","Ms. SUN Ka Yan","Bldg Services Engr/3B/1","2867 4055"
"Architectural Services Department","Building Services Branch,Division 3","Mr. HO Kin Yip","Electrical and Mechanical Engr/3A/4","2867 4054"
"Architectural Services Department","Building Services Branch,Division 3","Mr. CHAN Ka Keung","Prin Tech Offr(BS)/3","2867 4074"
"Architectural Services Department","Building Services Branch,Division 3","Mr. KWOK Ka Hing, Vince","Sr Tech Offr(BS)/3A/1","2867 4072"
"Architectural Services Department","Building Services Branch,Division 3","Mr. WONG Kar Wai, Karl","Sr Tech Offr(BS)/3A/2","2867 4073"
"Architectural Services Department","Building Services Branch,Division 4","Ms. CHENG Ka Lai, Karen","Ch Bldg Services Engr/4","2867 3670"
"Architectural Services Department","Building Services Branch,Division 4","Mr. NGAN Kwok Hip, Tony","Sr Bldg Services Engr/IM","2867 4033"
"Architectural Services Department","Building Services Branch,Division 4","Mr. LEUNG Suet Fai","Sr Bldg Services Engr/TI","2867 4036"
"Architectural Services Department","Building Services Branch,Division 4","Mr. YEUNG Hong Yu","Sr Bldg Services Engr/TS","2867 4026"
"Architectural Services Department","Building Services Branch,Division 4","Mr. CHOY Hon Yim","Architect/IM","2867 3466"
"Architectural Services Department","Building Services Branch,Division 4","Ms. HEUNG Mei Chun","Bldg Services Engr/IM","2867 4045"
"Architectural Services Department","Building Services Branch,Division 4","Mr. TSE Hung Yan","Bldg Services Engr/TI/1","2867 8058"
"Architectural Services Department","Building Services Branch,Division 4","Ms. PO Frances","Bldg Services Engr/TI/2","2867 3651"
"Architectural Services Department","Building Services Branch,Division 4","Mr. SIU Hon Kwong","Bldg Services Engr/TS","2867 4027"
"Architectural Services Department","Building Services Branch,Division 4","Mr. CHOY Hon Yim","Structural Engr/IM","2867 3466"
"Architectural Services Department","Building Services Branch,Division 4","Mr. YEUNG Wai Hung","Prin Tech Offr(BS)/4","2867 3537"
"Architectural Services Department","Building Services Branch,Division 4","Mr. PUN Kai Kwong","Ch Tech Offr(BS)/Works","2867 8093"
"Architectural Services Department","Building Services Branch,Division 4","Mr. AU Kwok Chiu","Ch Tech Offr(BS)/Gen","2867 4067"
"Architectural Services Department","Building Services Branch,Division 4","Miss NG Siu Ping, Teresa","Sr Tech Offr(BS)/TI/1","2867 4884"
"Architectural Services Department","Building Services Branch,Division 4","Ms. LEUNG Kit Ling","Sr Tech Offr(BS)/TS/1","2867 1051"
"Architectural Services Department","Building Services Branch,Division 4","Ms. KWAI Chow Cheung, Aouda","CO/BSB","2867 4192"
"Architectural Services Department","Building Services Branch,Division 4","Mr. KWOK Mee Fung","SSI/BSB","2867 3413"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. KAN Wai Hung","Ch Tech Offr(BS)/Zone A","2867 3497"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. TANG Hip Ming","Ch Tech Offr(BS)/Zone B","2867 4068"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHAN Siu Ming","Ch Tech Offr(BS)/Zone C","2867 4061"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. NG Sui Wah","Ch Tech Offr(BS)/Zone D","2867 4060"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHEUNG Wai Wing","Ch Tech Offr(BS)/Zone E","2867 4069"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LEE Kim Hung","Sr Bldg Services Insp/B/1","2752 0533"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. SU Ying Wing","Sr Bldg Services Insp/B/2","2504 5411"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LEE Ming Fai","Sr Bldg Services Insp/C/1","2956 2418"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. HO Man Wai","Sr Bldg Services Insp/C/2","2253 9713"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. IP Chin Wah","Sr Bldg Services Insp/D/1","2350 8440"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. PHONG Ka Fai","Sr Bldg Services Insp/D/2","3940 0329"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHENG Wan Kee","Sr Bldg Services Insp/E/1","2806 0884"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. KWOK Hing Ming, Alvin","Sr Electrical Insp/A/1","9669 1369"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHENG Wai Chung","Electrical Insp/A/1","9700 2361"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. WONG Wing Hang","Bldg Services Insp/B/1","2752 0533"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHIU Cho Chuen","Bldg Services Insp/B/2","2752 0546"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHAN Wing Yat","Bldg Services Insp/B/4","2752 0546"
"Architectural Services Department","Building Services Branch,Site Staff","Ms. LEUNG Hoi Sim","Bldg Services Insp/B/5","3488 8070"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LEE Wai Man","Bldg Services Insp/C/1","2818 2568"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. WONG Kam Wah","Bldg Services Insp/C/2","2956 2068"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LUI Nam Shan","Bldg Services Insp/C/3","3166 5392"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. WONG Chik Ho","Bldg Services Insp/C/4","2956 2418"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LO Tak Hing","Bldg Services Insp/D/1","3940 0326"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LAW Sau Him","Bldg Services Insp/D/2","3940 0326"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. CHAU Tin Lok","Bldg Services Insp/D/3","3706 5480"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LEE Siu Tai","Bldg Services Insp/D/4","2149 0399"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. MAK Foo Lam","Bldg Services Insp/D/5","3940 0329"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. KWOK C Chung","Bldg Services Insp/E/1","2348 5177"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. LEUNG Lap Yan","Bldg Services Insp/E/2","5365 0570"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. MAK Shu Kin","Bldg Services Insp/E/3","3708 9395"
"Architectural Services Department","Building Services Branch,Site Staff","Mr. WONG Kai Wing","Bldg Services Insp/E/4","2321 8552"
"Architectural Services Department","Architectural Services Department,Project Management Branch 1","","",""
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. LAM Sau Lai, Monica","Ch Project Manager 101","2867 3733"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. FUNG Chi Shan, Athena","Sr Project Manager 122","2867 3631"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. FUNG Chi Fung","Sr Project Manager 123","2867 3892"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. IP Man Wai, Mandy","Sr Project Manager 124","2867 2800"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. CHAN Man Ling, Juana","Sr Project Manager 136","2867 3740"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. CHAK Yu Hung, Steven","Sr Project Manager 139","2867 3916"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. CHEUNG Wai Nga, Carla","Project Manager 141","2867 3483"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. CHEUNG Kin, Ken","Project Manager 145","2867 3972"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. MA Wankie, Kate","Project Manager 149","2867 3983"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. CHAN Wing Yip, Thomas","Project Manager 150","2867 3340"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. KWOK Lai Yip, Jerry","Project Manager 152","2867 3452"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. NG Him Shun, Andy","Project Manager 162","2867 3263"
"Architectural Services Department","Project Management Branch 1,Division 101","Miss WANG Yi Ling, Ida","Project Manager 163","2867 5799"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. LAM Yue Wai, Mandy","Project Manager 165","2867 3235"
"Architectural Services Department","Project Management Branch 1,Division 101","Ms. SETO Kit Yee, Shirley","Project Manager 167","2867 3256"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. WONG Kin Hing, Dick","Project Manager 172","2867 5718"
"Architectural Services Department","Project Management Branch 1,Division 101","Mr. CHAN Kwan Ming, Kenneth","Project Manager 173","2867 3868"
"Architectural Services Department","Project Management Branch 1,Division 101","Miss CHAN Suet Yi","Landscape Architect/10","2867 3881"
"Architectural Services Department","Project Management Branch 1,Division 102","Ms. TSANG Pui Shan, Maria","Ch Project Manager 102","2867 3976"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. WONG Chi Leung","Sr Project Manager 125","2867 3978"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. FONG Tat Chi, Ambrose","Sr Project Manager 126","2867 4335"
"Architectural Services Department","Project Management Branch 1,Division 102","Ms. WONG Ching Man, Helen","Sr Project Manager 128","2867 3963"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. AU Lap Tak","Sr Project Manager 129","2867 5831"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. LI Ka Lun","Sr Project Manager 130","2867 5832"
"Architectural Services Department","Project Management Branch 1,Division 102","Ms. LEUNG Man Ling, Teresa","Sr Project Manager 131","2867 3964"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. WU Chung Kei","Sr Project Manager 135","2867 3895"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. CHUI Chi Leung, Kenneth","Project Manager 140","2867 4327"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. YEUNG Shun Shing, Willy","Project Manager 144","2867 3425"
"Architectural Services Department","Project Management Branch 1,Division 102","Ms. CHEUNG Ching Man, Catherine","Project Manager 147","2867 3828"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. CHAN Ming Tai, Astley","Project Manager 151","2867 4881"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. PANG Ping Yiu, Victor","Project Manager 153","2867 4334"
"Architectural Services Department","Project Management Branch 1,Division 102","Ms. KAN Po Yee, Popi","Project Manager 155","2867 3677"
"Architectural Services Department","Project Management Branch 1,Division 102","Miss FONG Man Sze, Anny","Project Manager 156","2867 4031"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. MA Yiu Man, Leo","Project Manager 157","2867 3692"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. CHAN Ming Tai, Astley","Project Manager 158","2867 4881"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. WONG Cheuk Yin","Project Manager 160","2867 1056"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. LAU Fung Wa","Project Manager 161","2867 3701"
"Architectural Services Department","Project Management Branch 1,Division 102","Ms. KAN Po Yee, Popi","Project Manager 168","2867 3677"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. CHAN Kai Shing","Sr Tech Offr(BS)/PMB1/2","2867 3349"
"Architectural Services Department","Project Management Branch 1,Division 102","Mr. WAN Ka Keung, Teddy","Sr Survey Offr(Q)/PMB1/1","2867 3910"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. LAM Kwai Sang","Ch Project Manager 103","2867 4245"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. WU Man Lam, Doris","Sr Project Manager 121","2867 3365"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. TSANG Hing Leung, Stephen","Sr Project Manager 127","2867 3987"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. HUI Lung Nin, Hilman","Sr Project Manager 134","2867 3455"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. CHAN Kwok Chiu, Simon","Sr Project Manager 137","2867 3849"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. LAM So Wai, Sharon","Project Manager 142","2867 1060"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. CHOI Chun Hung, William","Project Manager 143","2867 3454"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. YUEN Pui Shan, Jessica","Project Manager 146 (On Leave)","2867 3984"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. FUNG Hon Man, Edward","Project Manager 146","2867 1059"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. FUNG Hon Man, Edward","Project Manager 148","2867 1059"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. CHENG Wai Pan, Julie","Project Manager 154","2867 3870"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. LEE Po Chui, Julie","Project Manager 159","2867 3959"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. MA Lai Yung, Pheobe","Project Manager 164","2867 3675"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. SUEN Chi Hang, Kevin","Project Manager 166","2867 2619"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. TONG  Kwok Wai, Anthony","Project Manager 169","2867 3679"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. TSANG Wai Ying, Martha","Project Manager 171 (On Leave)","2867 3999"
"Architectural Services Department","Project Management Branch 1,Division 103","Miss CHENG Wai Pan, Julie","Project Manager 171","2867 3870"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. FUNG Sai Cheong","Project Manager 174","2867 3850"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. YIU Wing Ming","Prin Tech Offr(A)/PMB1/1","2867 5959"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. KWONG Kwok Man","Sr Tech Offr(A)/PMB1/1","2867 3986"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. CHEUNG Kwok Wai","Sr Tech Offr(A)/PMB1/2","2867 3974"
"Architectural Services Department","Project Management Branch 1,Division 103","Mr. WU Man Fai, Jacob","Sr Tech Offr(BS)/PMB1/1","2867 3979"
"Architectural Services Department","Project Management Branch 1,Division 103","Ms. YEUNG Shiu Ki, Brenda","EA/PMB1","2867 5510"
"Architectural Services Department","Project Management Branch 1,General Registry","Ms. YAN Sau Mui, Shirley","SCO/PMB1","2867 3970"
"Architectural Services Department","Architectural Services Department,Project Management Branch 2","","",""
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. KING Kwok Cheung","Ch Project Manager 201","2867 3570"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. CHAT Siu Yan, Laura","Sr Project Manager 224","2867 3907"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. TAI Fung Yin, Yeny","Sr Project Manager 226","2867 3918"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. CHAN Chung Kwan, Suzanna","Sr Project Manager 229","2867 3908"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. YEUNG King On, Ben","Sr Project Manager 234","2867 3903"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. CHAN Kwan Fong","Sr Project Manager 238","2867 3417"
"Architectural Services Department","Project Management Branch 2,Division 201","Miss CHOW Sau Fun, Josephine","Sr Project Manager 239","2867 3909"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. CHAN Yiu Man, Kenny","Project Manager 245","2867 4198"
"Architectural Services Department","Project Management Branch 2,Division 201","Miss YOUNG Pui Yee, Patricia","Project Manager 248","2867 3939"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. CHONG Hoi Yee, Connie","Project Manager 250","2867 3931"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. WAN Hoi Wah","Project Manager 259","2867 3889"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. CHAN Lai Kuen, Jenny","Project Manager 262","2867 3890"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. WU Ka Wun, Judy","Project Manager 265","2867 3428"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. LAI Kin Hang, Kevin","Project Manager 266","2867 5755"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. KONG Chiu Kin, Felix","Project Manager 267","2867 3925"
"Architectural Services Department","Project Management Branch 2,Division 201","Miss CHAN Yuen Yu, Yoyo","Project Manager 273","2867 3913"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. CHENG Koon Chung, Vincent","Project Manager 277","2867 5714"
"Architectural Services Department","Project Management Branch 2,Division 201","Miss LEE Hin Hang","Project Manager 278","2867 3364"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. CHAN Yat Ning, Chester","Project Manager 279","2867 4310"
"Architectural Services Department","Project Management Branch 2,Division 201","Mrs. HUI CHAN Siu Wai, Magdalene","Prin Tech Offr(A)/PMB2/1","2867 3362"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. LEE Kin Man","Sr Tech Offr(A)/PMB2/1","2867 8096"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. CHEUNG Wing Cheong","Sr Tech Offr(A)/PMB2/2","2867 3813"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. KONG Kai Ming","Sr Tech Offr(A)/PMB2/3","2867 3363"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. IU Hang Ling, Katherine","Sr Tech Offr(A)/PMB2/4","2867 4181"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. LI Fat Cheung","Sr Tech Offr(A)/PMB2/5","2867 4320"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. CHAN Wing Tai, Jackson","Sr Tech Offr(BS)/PMB2/1","2867 3429"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. FUNG Kam Wah","Sr Tech Offr(BS)/PMB2/2","2867 4382"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. IP Lui Ho","Sr Tech Offr(BS)/PMB2/3","2867 4312"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. LAM Ka Kuen","Sr Tech Offr(BS)/PMB2/4","2867 4885"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. NG Wan Man, Leo","Sr Tech Offr(BS)/PMB2/5","2867 4236"
"Architectural Services Department","Project Management Branch 2,Division 201","Mr. CHAN Chi Wai","Sr Tech Offr(EM)/PMB2/1","2867 3217"
"Architectural Services Department","Project Management Branch 2,Division 201","Miss LO Wan Chun","Sr Tech Offr(S)/PMB2/1","2867 3965"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. KU Mei Kwan, Jennifer","Sr Survey Offr(Q)/PMB2/1","2867 3920"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. CHAN Pui Chun, Karen","EA/PMB2","2867 5897"
"Architectural Services Department","Project Management Branch 2,Division 201","Ms. SIN Ching Yi","SCO/PMB2","2867 5911"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. LI Kiu Yin, Michael","Ch Project Manager 202 (On Leave)","2867 3914"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. WAI Man Fai","Ch Project Manager 202","2867 3914"
"Architectural Services Department","Project Management Branch 2,Division 202","Ms. KWAN Kit Ling, Xenia","Sr Project Manager 221","2867 5689"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. KONG Mau Shing, Marsden","Sr Project Manager 222","2867 5715"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. WONG Tung Ming, Terence","Sr Project Manager 223","2867 5723"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. MOK Siu Kin","Sr Project Manager 227","2867 3905"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. SIU Wai Leung, Allen","Sr Project Manager 228","2867 3510"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. WAN Koon Piu, Dick","Sr Project Manager 232","2867 3858"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. CHENG Wai Lun, William","Sr Project Manager 235","2867 3904"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. WAI Man Fai","Sr Project Manager 236","2867 3917"
"Architectural Services Department","Project Management Branch 2,Division 202","Miss WAN Tsz Wun, Becky","Project Manager 241","2867 3880"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. LAU Kwok Ho, David","Project Manager 242","2867 5244"
"Architectural Services Department","Project Management Branch 2,Division 202","Miss CHONG Lin Na, Lina","Project Manager 243","2867 3906"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. TSOI Chun Lung","Project Manager 249","2867 4205"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. LEE Wing Keung, Chris","Project Manager 251","2867 3912"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. CHAN Wai Hang, Thomas","Project Manager 253","2867 5742"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. YUET Man Fung, Matthew","Project Manager 255","2867 3820"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. TAM Kwan Ping, Keith","Project Manager 258","2867 3544"
"Architectural Services Department","Project Management Branch 2,Division 202","Ms. CHAN Yuen Chi, Joe","Project Manager 260","2867 3829"
"Architectural Services Department","Project Management Branch 2,Division 202","Ms. SO Tsz Kwan, Echo","Project Manager 268","2867 3930"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. SHUM Lam Kin, Ken","Project Manager 270","2867 3891"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. WONG Chun Fan, Alex","Project Manager 271","2867 3919"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. FONG Chi Hang, Colin","Project Manager 272","2867 3921"
"Architectural Services Department","Project Management Branch 2,Division 202","Miss WAN Tsz Wun, Becky","Project Manager 281","2867 3880"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. TANG Siu Chung","Project Manager 282","2867 3923"
"Architectural Services Department","Project Management Branch 2,Division 202","Ms. LO Wing Yan, Vivian","Project Manager 283","2867 3420"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. TONG Hui Ching","Project Manager 284","2867 3985"
"Architectural Services Department","Project Management Branch 2,Division 202","Mr. FUNG Ho Hon","Project Manager 285","2867 4311"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. MOK Chung Keung","Ch Project Manager 203 (On Leave)","2867 3936"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. YEUNG Sau Kuen, Sammy","Ch Project Manager 203","2867 3936"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. TSANG Pak Shing","Sr Project Manager 219","2867 3975"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. YEUNG Sau Kuen, Sammy","Sr Project Manager 225","2867 3861"
"Architectural Services Department","Project Management Branch 2,Division 203","Ms. CHENG Shuk Fong, Justine","Sr Project Manager 230","2867 3819"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. WONG Chi Lok","Sr Project Manager 231","2867 3857"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. HO Tat Hei","Sr Project Manager 233","2867 3862"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. YOUNG Man To, Benedict","Sr Project Manager 237","2867 3860"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. LEUNG Ka Fung","Sr Project Manager 240","2867 4178"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. LEE Chun Kau, Paul","Sr Project Manager 242","2867 3430"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. SZE Yuk Yui, Vincent","Project Manager 246","2867 3815"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. KO Hin Man","Project Manager 247","2867 5545"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. WONG Wan Ching, Steve","Project Manager 252","2867 3498"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. CHAN Wai Man, Chester","Project Manager 254","2867 4490"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. LO Shui Wai, Kenny","Project Manager 257","2867 5898"
"Architectural Services Department","Project Management Branch 2,Division 203","Mr. LEE Chun Kau, Paul","Project Manager 261","2867 3430"
"Architectural Services Department","Project Management Branch 2,Division 203","Ms. TSANG Ching Luen","Project Manager 264","2867 4390"
