"Organisation","Full Name","Post Title","Office Tel"
"Rating and Valuation Department","Mr. TANG Ping Kwong, JP","Comr of Rating & Valuation","2150 8800"
"Rating and Valuation Department","Mr. CHOI Lap Yiu, JP","Dep Comr of Rating & Valuation","2150 8801"
""
"Organisation","Service Name","Office Tel"
"Rating and Valuation Department","Enquiries","2152 0111 "
""
"Organisation","Department","Full Name","Post Title","Office Tel"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Mr. YAU Kwok Ming, Edmund","District Valuer (HK W)","2150 8404"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. LAU Mui Mui, Amy","Valuer (Urban Div)","2150 8407"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Miss NGAN Wing Shan, Novem","Valuer (Urban Div)","2150 8419"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Mr. MOK Ka Kei, Simpson","Valuer (Urban Div)","2150 8418"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. FAN Pui Yan, Anita","Valuer (Urban Div)","2150 8413"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. CHEUNG Yuen Kei, Camilla","Valuer (Urban Div)","2150 8422"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Miss TSE Lai Ping , Phillis","Valuer (Urban Div)","2150 8421"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. POON Shuk Yin, Fion","Valuer (Urban Div)","2150 8406"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. LEE Pui Ling, Tammy","Valuer (Urban Div)","2150 8409"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. CHOW Man Ling, Carrie","Valuer (Urban Div)","2150 8411"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Mr. LEUNG Ka Man, Leo","Valuer (Urban Div)","2150 8405"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Miss LEUNG Ho Yee, Janet","Valuer (Urban Div)","2150 8408"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Mr. CHEUNG Yuen Chun, Jason","Valuer (Urban Div)","2150 8415"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Ms. MAK Chui Shan, Fanny","Valuer (Urban Div)","2150 8412"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Miss WONG Shun Sze, Kennis","Ass Valuer (Urban Div)","2150 8414"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Mr. FU  Cheong Yan","Prin Valuation Offr (Urban Div)","2150 8276"
"Rating and Valuation Department","Rating and Valuation Department,Urban Division","Miss HO Po Yee, Edith","Prin Vauluation Offr (Urban Div)","2150 8348"
"Rating and Valuation Department","Urban Division,Clerical Section(Capital Valuation)","Miss KWAN Wai Hing, Kik","SCO (Urban)","2150 8243"
"Rating and Valuation Department","Urban Division,Clerical Section(Capital Valuation)","Ms. LAM Ka Wai, Leon","CO (Capital Valuation)(NT)","2150 8975"
"Rating and Valuation Department","Urban Division,Clerical Section(Capital Valuation)","Ms. LAM Suet, Joyce","CO (Capital Valuation)(HK &amp; Kln)","2150 8976"
"Rating and Valuation Department","Urban Division,Clerical Section(Urban)","Miss KWAN Wai Hing, Kik","SCO (Urban)","2150 8243"
"Rating and Valuation Department","Urban Division,Clerical Section(Urban)","Miss TAM Shuk Yu, Eva","CO (Interim/Records(Urban))","2150 8244"
"Rating and Valuation Department","Urban Division,Clerical Section(Urban)","Ms. KWOK Kit Fong, Judy","CO (Regy)(Clerical Sec (Urban))","2150 8245"
