"機構","姓名","職位","辦公室電話"
"食物環境衞生署","劉利群 女士, 太平紳士","食物環境衞生署署長","2867 5333"
"食物環境衞生署","黃福來 先生","食物環境衞生署副署長(行政及發展)","2867 5687"
"食物環境衞生署","懸空 ","食物環境衞生署副署長(環境衞生)","2867 5347"
"食物環境衞生署","何玉賢 醫生, 太平紳士","食物安全專員","2867 5500"
"食物環境衞生署","賴黃淑嫻 女士, 太平紳士","私營骨灰安置所事務專員","2350 7388"
""
"機構","服務名稱","辦公室電話"
"食物環境衞生署","查詢及投訴熱線(食物環境衞生署)","2868 0000"
""
"機構","部門","姓名","職位","辦公室電話"
"食物環境衞生署","檢控及牌照組,牌照組","曾錦嫦 女士","港島及離島區衞生督察(牌照)12","2879 5721"
"食物環境衞生署","檢控及牌照組,牌照組","鄭子豪 先生","港島及離島區衞生督察(牌照)13","2879 5372"
"食物環境衞生署","檢控及牌照組,牌照組","鄧可怡 女士","港島及離島區衞生督察(牌照)14","2879 5730"
"食物環境衞生署","檢控及牌照組,牌照組","懸空 ","衞生督察(牌照)特別職務1","2879 5387"
"食物環境衞生署","檢控及牌照組,牌照組 - 酒牌","曾潔儀 女士","港島及離島區助理秘書(酒牌)1","2879 5728"
"食物環境衞生署","檢控及牌照組,牌照組 - 酒牌","林鈞杰 先生","港島及離島區助理秘書(酒牌)2","2879 5388"
"食物環境衞生署","檢控及牌照組,牌照組 - 酒牌","蕭靜文 女士","港島及離島區助理秘書(酒牌)3","2879 5387"
"食物環境衞生署","檢控及牌照組,牌照組 - 酒牌","施仲歡 女士","港島及離島區文書主任(酒牌)","2879 5779"
"食物環境衞生署","檢控及牌照組,牌照組 - 食肆牌照","張羽廷 先生","港島及離島區助理秘書(食肆牌照)","2879 5738"
"食物環境衞生署","檢控及牌照組,牌照組 - 其他牌照","黃皓賢 女士","港島及離島區助理秘書(其他牌照)","2879 5720"
"食物環境衞生署","檢控及牌照組,牌照組 - 其他牌照","杜翠嫻 女士","港島及離島區文書主任(其他牌照)","2879 5712"
"食物環境衞生署","檢控及牌照組,牌照組 - 牌照簽發辦事處","周英祺 先生","港島及離島區文書主任(牌照簽發辦事處)","2879 5710"
"食物環境衞生署","行動組,食物業擴展管制特遣隊","黎偉明 先生","高級衞生督察(食物業擴展管制特遣隊)1","3152 3433"
"食物環境衞生署","行動組,食物業擴展管制特遣隊","楊永智 先生","高級衞生督察(食物業擴展管制特遣隊)2","3152 3434"
"食物環境衞生署","行動組,食物業擴展管制特遣隊","李鎮強 先生","高級衞生督察(食物業擴展管制特遣隊)3","3152 3435"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","李子華 先生","中西區環境衞生總監","2853 2517"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","莊漢明 先生","中西區衞生總督察1","2853 2552"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","賴秀茵 女士","中西區衞生總督察2","2853 2503"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","陳樹謙 先生","中西區環境衞生辦事處秘書1","2853 2502"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","曾頴芝 女士","中西區環境衞生辦事處秘書2","2853 2615"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","程寶琴 女士","文書主任(總務)","2853 2555"
"食物環境衞生署","第一行動科,中西區環境衞生辦事處","郭桂好 女士","中西區文書主任(環境衞生)","2853 2504"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","黃志堅 先生","高級衞生督察(環境衞生)1","2853 2545"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","談鴻燊 先生","高級衞生督察(環境衞生)2","2853 2546"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","吳志強 先生","高級衞生督察(環境衞生)3","2853 2506"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","彭彩蓮 女士","高級衞生督察(環境衞生)4","2853 2507"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","李煒渝 女士","中西區助理文書主任(環境衞生)","2853 2614"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","譚潔鈴 女士","中西區衞生督察(聯合辦事處)1","2853 2625"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","黎韻萍 女士","中西區衞生督察(聯合辦事處)2","2853 2632"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","張佩玲 女士","中西區衞生督察(聯合辦事處)3","2523 2931"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","姚傑民 先生","中西區衞生督察(聯合辦事處)4","2853 2550"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","彭韋洋 先生","中西區衞生督察(聯合辦事處)5","2853 0738"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","劉梓澄 先生","中西區衞生督察(聯合辦事處)6","2853 2547"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","林海欣 女士","中西區衞生督察(聯合辦事處)7","2853 2602"
"食物環境衞生署","中西區環境衞生辦事處,中西區環境衞生組","林瑋欣 女士","衞生督察(聯合辦事處)7","2853 0709"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","何嘉業 先生","中西區高級衞生督察(潔淨/防治蟲鼠)1","2853 2511"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","孫國基 先生","衞生督察(合約管理)1","2853 2540"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","周詠珊 女士","衞生督察(合約管理)2","2853 2541"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","葉碧霞 女士","中西區衞生督察(潔淨特別職務)","2853 2634"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","黃瑋霆 先生","衞生督察(潔淨)","2853 2512"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","毛奕文 先生","衞生督察(防治蟲鼠)","2853 2539"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","陳建新 先生","中西區高級巡察員(防治蟲鼠)","2853 2662"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","郭志明 先生","中西區巡察員(街道潔淨)","2853 2510"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","鄭錦耒 先生","中西區巡察員(投訴處理及支援)1","2853 2542"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","莫冠秋 先生","中西區巡察員(投訴處理及支援)2","2853 2543"
"食物環境衞生署","中西區環境衞生辦事處,中西區潔淨及防治蟲鼠組","陳孝文 先生","中西區巡察員(其他潔淨)","2853 2665"
"食物環境衞生署","中西區環境衞生辦事處,中西區街市組","張永楷 先生","中西區高級衞生督察(街市管理)","2853 2522"
"食物環境衞生署","中西區環境衞生辦事處,中西區街市組","吳穎欣 女士","中西區衞生督察(街市管理)","2853 2527"
"食物環境衞生署","中西區環境衞生辦事處,中西區街市組","盧志誠 先生","中西區巡察員(街市管理)","2853 2551"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","李雪鑾 女士","高級衞生督察(小販)","2853 2536"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","黃志賢 先生","中西區衞生督察(小販個案)","2853 2538"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","陳嘉樂 女士","高級小販管理主任(小販個案)","2853 2537"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","鍾德生 先生","中西區首席小販管理主任(小販事務隊)","2853 2521"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","何根勝 先生","中西區總小販管理主任(小販事務隊)1","2853 2514"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","袁惠民 先生","中西區總小販管理主任(小販事務隊)2","2853 2514"
"食物環境衞生署","中西區環境衞生辦事處,中西區小販組","陳良勤 先生","中西區總小販管理主任(小販事務隊)3","2853 2514"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","曾永樂 先生","東區環境衞生總監","3103 7000"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","黃偉良 先生","衞生總督察 1","3103 7001"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","梁美賢 女士","衞生總督察 2","3103 7002"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","鄭漢盛 先生","東區環境衞生辦事處秘書1","3103 7008"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","潘頌恩 女士","東區環境衞生辦事處秘書2","3103 7010"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","黃惠嫦 女士","文書主任(總務)","3103 7034"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","懸空 ","文書主任(環境衞生)","3103 7038"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","趙雪芳 女士","東區文書主任(牌照)","3103 7041"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","張國偉 先生","助理文書主任(人事)","3103 7035"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","袁靖 女士","東區助理文書主任(物料供應)","3103 7009"
"食物環境衞生署","第一行動科,東區環境衞生辦事處","張嘉文 先生","東區文書助理(牌照事宜)","3103 7040"
"食物環境衞生署","東區環境衞生辦事處,東區環境衞生組","黃志榮 先生","東區高級衞生督察(環境衞生)3","3103 7013"
"食物環境衞生署","東區環境衞生辦事處,東區環境衞生組","懸空 ","高級衞生督察(環境衞生)4","3103 7014"
"食物環境衞生署","東區環境衞生辦事處,東區潔淨及防治蟲鼠組","謝志強 先生","東區高級衞生督察(潔淨及防治蟲鼠)","3103 7012"
"食物環境衞生署","東區環境衞生辦事處,東區潔淨及防治蟲鼠組","梁潔瑩 女士","衞生督察(潔淨)","3103 7015"
"食物環境衞生署","東區環境衞生辦事處,東區潔淨及防治蟲鼠組","易杞瑩 女士","東區衞生督察(合約管理)1","3103 7016"
"食物環境衞生署","東區環境衞生辦事處,東區潔淨及防治蟲鼠組","陳國華 先生","東區衞生督察(合約管理)2","3103 7017"
"食物環境衞生署","東區環境衞生辦事處,東區潔淨及防治蟲鼠組","林柏年 先生","東區衞生督察(防治蟲鼠)","3420 6255"
"食物環境衞生署","東區環境衞生辦事處,東區潔淨及防治蟲鼠組","方香生 先生","東區巡察員(其他潔淨)","3103 7046"
"食物環境衞生署","東區環境衞生辦事處,東區街市組","林燕菁 女士","東區高級衞生督察(街市管理)","3103 7011"
"食物環境衞生署","東區環境衞生辦事處,東區街市組","黃文俊 先生","東區衞生督察(街市管理)1","3103 7033"
"食物環境衞生署","東區環境衞生辦事處,東區街市組","葉懿葆 女士","東區衞生督察(街市管理)2","3103 7032"
"食物環境衞生署","東區環境衞生辦事處,東區小販組","黎曉頴 女士","東區高級衞生督察(小販)","3420 6271"
"食物環境衞生署","東區環境衞生辦事處,東區小販組","黎曉頴 女士","衞生督察(小販個案)","3420 6272"
"食物環境衞生署","東區環境衞生辦事處,東區小販組","戴焯輝 先生","東區首席小販管理主任(小販事務隊)","3420 6273"
"食物環境衞生署","東區環境衞生辦事處,東區小販組","尹鴻勝 先生","東區總小販管理主任(小販事務隊)1","3420 6274"
"食物環境衞生署","東區環境衞生辦事處,東區小販組","陳顯榮 先生","東區總小販管理主任(小販事務隊)2","3420 6275"
"食物環境衞生署","東區環境衞生辦事處,東區小販組","陳維新 先生","東區高級小販管理主任(小販個案)","3420 6276"
"食物環境衞生署","東區環境衞生辦事處,柴灣辦事處","陳美賢 女士","東區高級衞生督察(聯合辦事處)1","3589 4918"
"食物環境衞生署","東區環境衞生辦事處,柴灣辦事處","葉之強 先生","東區高級衞生督察(聯合辦事處)2","3589 4935"
"食物環境衞生署","東區環境衞生辦事處,柴灣辦事處","游碧芝 女士","東區高級衞生督察(環境衞生)1","3103 7014"
"食物環境衞生署","東區環境衞生辦事處,柴灣辦事處","梁智仁 先生","東區高級衞生督察(環境衞生)2","3420 6211"
"食物環境衞生署","東區環境衞生辦事處,柴灣辦事處","朱曼玲 女士","東區高級巡察員(防治蟲鼠)","3420 6251"
"食物環境衞生署","東區環境衞生辦事處,柴灣辦事處","翁煜輝 先生","巡察員(防治蟲鼠)","3420 6252"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","許素卿 女士","南區環境衞生總監","2903 0400"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","韋金發 先生","南區衞生總督察1","2903 0462"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","吳新強 先生","南區衞生總督察2","2903 0401"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","鄭穎晨 女士","南區環境衞生辦事處秘書1","2903 0403"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","李慧賢 女士","南區環境衞生辦事處秘書2","2903 0408"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","蔡龍雅 女士","南區文書主任(總務)","2903 0430"
"食物環境衞生署","第一行動科,南區環境衞生辦事處","張錦強 先生","文書主任(環境衞生)","2903 0411"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","李惠珊 女士","南區高級衞生督察(環境衞生)1","2903 0420"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","梁少紅 女士","高級衞生督察(環境衞生)2","2903 0421"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","王偉駿 先生","南區衞生督察(環境衞生)1","2903 0481"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","王偉駿 先生","南區衞生督察(環境衞生)2","2903 0482"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","吳金衡 先生","南區衞生督察(環境衞生)3","2903 0483"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","胡偉樂 先生","衞生督察(環境衞生)4","2903 0484"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","林蔚謙 先生","衞生督察(環境衞生)5","2903 0486"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","曾楚媛 女士","南區衞生督察(環境衞生)6","2903 0485"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","黎穎媚 女士","衞生督察(環境衞生)7","2903 0487"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","鍾遠芳 女士","衞生督察(環境衞生)8","2903 0499"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","李泳宜 女士","南區衞生督察(環境衞生)9","2903 0480"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","丁金寶 先生","衞生督察(聯合辦事處)1","2903 0425"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","陳鈺冰 女士","衞生督察(聯合辦事處)2","2903 0488"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","白啟釗 先生","南區衞生督察(聯合辦事處)3","2903 0494"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","許怡鈺 女士","南區衞生督察(聯合辦事處)4","2903 0498"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","袁景培 先生","南區衞生督察(聯合辦事處)5","2903 0461"
"食物環境衞生署","南區環境衞生辦事處,南區環境衞生組","潘敏心 女士","南區衞生督察(聯合辦事處)6","2903 0496"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","劉偉祥 先生","南區高級衞生督察(潔淨及防治蟲鼠)","2903 0402"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","李麗霞 女士","南區衞生督察(合約管理)1","2903 0444"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","許萍萍 女士","南區衞生督察(合約管理)2","2903 0441"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","謝翰林 先生","南區衞生督察(潔淨特別職務)","2903 0447"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","陳樂恩 女士","南區衞生督察(潔淨)","2903 0442"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","殷子敬 先生","衞生督察(防治蟲鼠)","2903 0493"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","鄺仕其 先生","南區巡察員(其他潔淨)","2903 0446"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","吳志強 先生","南區巡察員(潔淨)替假","2903 0445"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","盧永和 先生","南區高級巡察員(防治蟲鼠)","2555 1590"
"食物環境衞生署","南區環境衞生辦事處,南區潔淨及防治蟲鼠組","黃沛怡 女士","南區高級管工(防治蟲鼠)","2555 8786"
"食物環境衞生署","南區環境衞生辦事處,南區街市組","陳鎮招 先生","高級衞生督察(街市管理)","2903 0490"
"食物環境衞生署","南區環境衞生辦事處,南區街市組","周寶儀 女士","南區衞生督察(街市管理)","2903 0491"
"食物環境衞生署","南區環境衞生辦事處,南區街市組","姜建良 先生","南區巡察員(街市)","2518 0879"
"食物環境衞生署","南區環境衞生辦事處,南區小販組","董活祥 先生","高級衞生督察(小販)","2903 0460"
"食物環境衞生署","南區環境衞生辦事處,南區小販組","徐金生 先生","南區總小販管理主任(小販事務隊)1","2903 0464"
"食物環境衞生署","南區環境衞生辦事處,南區小販組","聶志明 先生","南區總小販管理主任(小販事務隊)2","2903 0463"
"食物環境衞生署","南區環境衞生辦事處,南區小販組","簡達明 先生","南區高級小販管理主任(支援服務)","2903 0468,2903 0462"
"食物環境衞生署","南區環境衞生辦事處,赤柱分處","佘綺婷 女士","衞生督察(環境衞生)7","2813 0081,2903 0487"
"食物環境衞生署","南區環境衞生辦事處,赤柱分處","紀炎成 先生","南區巡察員(街道潔淨)","2813 0021"
"食物環境衞生署","南區環境衞生辦事處,赤柱分處","黃啓雄 先生","巡察員(防治蟲鼠)","2813 2796"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","劉志強 先生","灣仔區環境衞生總監","2879 5740"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","陳家亮 先生","灣仔區衞生總督察1","2879 5716"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","賈榮福 先生","環境衛生總督察 2","2879 5752"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","羅惠欣 女士","灣仔區環境衞生辦事處秘書1","2879 5743"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","歐雪儀 女士","灣仔區環境衞生辦事處秘書 2","2879 5320"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","方國毅 先生","灣仔區文書主任(總務)","2879 5759"
"食物環境衞生署","第一行動科,灣仔區環境衞生辦事處","麥柏明 先生","文書主任(環境衛生)","2879 5760"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","李淑婷 女士","灣仔區高級衛生督察(環境衛生)1","2879 5744"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","陳韻菁 女士","灣仔區高級衞生督察(環境衞生)2","2879 5745"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","張淑芬 女士","灣仔區高級衞生督察(環境衞生)3","2879 5746"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","林偉輝 先生","高級衞生督察(聯合辦事處)","2576 8950"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","劉健濂 女士","灣仔區衞生督察(環境衞生)6","2879 5772"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","蘇慧芷 女士","助理文書主任(衞生)","2879 5322"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","陳漢榮 先生","牌照主任",""
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區環境衞生組","陳家偉 先生","環境滋擾調查員","2879 5317"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","陳志成 先生","灣仔區高級衞生督察(潔淨及防治蟲鼠)","2879 5748"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","許寬裕 先生","灣仔區衛生督察(潔淨)","2879 5731"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","袁嘉麗 女士","灣仔區衛生督察(合約管理)1","2879 5754"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","黎庭邦 先生","灣仔區衛生督察(合約管理)2","2879 5726"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","梁智婷 女士","灣仔區衞生督察(潔淨特別職務)","2879 5756"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","孫忠良 先生","灣仔區巡察員(其他潔淨)","2879 5330"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","黃瑞琴 女士","灣仔區巡察員(街道潔淨)","2879 5331"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區潔淨及防治蟲鼠組","胡志成 先生","灣仔區巡察員(潔淨)替假","2879 5331"
"食物環境衞生署","灣仔區潔淨及防治蟲鼠組,灣仔區防治蟲鼠辦事處","郭詠琪 女士","衞生督察(防治蟲鼠)","2575 0693"
"食物環境衞生署","灣仔區潔淨及防治蟲鼠組,灣仔區防治蟲鼠辦事處","何智全 先生","灣仔區高級巡察員(防治蟲鼠)","2923 5384"
"食物環境衞生署","灣仔區潔淨及防治蟲鼠組,灣仔區防治蟲鼠辦事處","連麗森 女士","灣仔區巡察員(防治蟲鼠)","2923 5378"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區街市組","羅天貺 先生","灣仔區高級衛生督察(街市管理)","2879 5762"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區街市組","黃霆浩 先生","灣仔區衛生督察(街市管理)","2879 5707"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區街市組","劉偉德 先生","巡察員(街市管理)","2879 5769"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區小販組","周振賢 先生","灣仔區高級衛生督察(小販)","2881 7210"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區小販組","陳可欣 女士","衛生督察(小販個案)","2879 5747"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區小販組","何偉業 先生","首席小販管理主任(小販事務隊)","2577 5140"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區小販組","鄭漢基 先生","灣仔區總小販管理主任(小販事務隊)1","2895 3706"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區小販組","李麟 先生","灣仔區總小販管理主任(小販事務隊)2","2895 3706"
"食物環境衞生署","灣仔區環境衞生辦事處,灣仔區小販組","周振賢 先生","灣仔區衛生督察(小販個案)","2879 5747"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","關祐基 先生","離島區環境衞生總監","2852 3202"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","莫偉雄 先生","離島區衞生總督察1","2852 3028"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","羅惠珍 女士","離島區衞生總督察2","2852 3206"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","黃綺欣 女士","離島區環境衞生辦事處秘書1","2852 3205"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","李国荣 先生","離島區環境衞生辦事處秘書2","2852 3446"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","高秀蘭 女士","文書主任(總務)","2852 3201"
"食物環境衞生署","第一行動科,離島區環境衞生辦事處","巫嬋華 女士","文書主任(環境衞生)","2852 3606"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","林貫玄 先生","離島區高級衞生督察(環境衞生)1","2852 3216"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","何佩珮 女士","離島區高級衞生督察(環境衞生)2","2852 3203"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","何昌穎 先生","離島區衞生督察(環境衞生)1","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","羅苑容 女士","衞生督察(環境衞生)2","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","龍曉螢 女士","衞生督察(環境衞生)3","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","張瑞傑 先生","離島區衞生督察(環境衞生)4","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","徐敏華 女士","衞生督察(環境衞生)5","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","盧家齊 先生","衞生督察(環境衞生)6","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","劉柏康 先生","離島區衞生督察(環境衞生)7","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","梁浩輝 先生","離島區衞生督察(環境衞生)8","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","鄭歡怡 女士","離島區衞生督察(環境衞生)9","2852 3142"
"食物環境衞生署","離島區環境衞生辦事處,離島環境衞生組","郭錦麟 先生","離島區衞生督察(聯合辦事處)","2852 3410"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","李劍輝 先生","離島區高級衞生督察(潔淨及防治蟲鼠)","2852 3204"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","劉燊誠 先生","衞生督察(合約管理)1","2852 3642"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","李俊傑 先生","離島區衞生督察(合約管理)2","2852 3643"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","余建樂 先生","離島區衞生督察(潔淨特別職務)","2852 3412"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","梁家耀 先生","離島區衞生督察(潔淨)","2852 3408"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","史靜儀 女士","離島區衞生督察(防治蟲鼠)","2852 3141"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","方富偉 先生","離島區高級巡察員(防治蟲鼠)","2981 5447"
"食物環境衞生署","離島區環境衞生辦事處,離島潔淨及防治蟲鼠組","梁裕光 先生","巡察員(防治蟲鼠)","2984 2304"
"食物環境衞生署","離島區環境衞生辦事處,離島小販及街市組","陳惠儀 女士","離島區高級衞生督察(小販及街市)","2852 4546"
"食物環境衞生署","離島區環境衞生辦事處,離島小販及街市組","余子竑 先生","離島區衞生督察(小販及街市)","2852 4549"
"食物環境衞生署","離島區環境衞生辦事處,離島小販及街市組","何美貞 女士","離島區總小販管理主任(小販事務隊)","2981 5444,2981 2736"
"食物環境衞生署","環境衞生部,第二行動科","林永康 先生","助理署長(行動)2","2867 5357"
"食物環境衞生署","第二行動科,行動組","谷秀娥 女士","高級總監(行動)2","2867 5055"
"食物環境衞生署","第二行動科,行動組","梅靜文 女士","衞生總督察(行動)2","2867 5640"
"食物環境衞生署","行動組,環境衞生組","郭小玲 女士","九龍區高級衞生督察(防治蟲鼠、潔淨及環境衞生)","2867 5646"
"食物環境衞生署","行動組,環境衞生組","胡美婷 女士","九龍區衛生督察(環境衛生)","2867 5214"
"食物環境衞生署","環境衞生組,值勤室","楊文佳 先生","九龍區值勤室巡察員","2309 2093"
"食物環境衞生署","環境衞生組,值勤室","何嘉麟 先生","九龍區值勤室文書助理3","2394 6957"
"食物環境衞生署","環境衞生組,夜更服務","謝銘佳 先生","九龍區衞生督察(夜更服務)1","2309 2064"
"食物環境衞生署","環境衞生組,夜更服務","文偉豪 先生","九龍區衞生督察(夜更服務)2","2309 2066"
"食物環境衞生署","環境衞生組,夜更服務","黃海基 先生","衞生督察(後備行動替假)2","2309 2066"
"食物環境衞生署","環境衞生組,夜更服務","薛領聰 先生","衞生督察(後備行動替假)4","2309 2068"
